run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	bam_ftp
ERR13337957	PRJEB77087	SAMEA115792465	ERX12708931	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/057/ERR13337957/ERR13337957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/057/ERR13337957/ERR13337957_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337957/44_S44_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337957/44_S44_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/057/ERR13337957/ERR13337957.bam
ERR13337962	PRJEB77087	SAMEA115792470	ERX12708936	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/062/ERR13337962/ERR13337962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/062/ERR13337962/ERR13337962_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337962/49_S49_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337962/49_S49_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/062/ERR13337962/ERR13337962.bam
ERR13337963	PRJEB77087	SAMEA115792425	ERX12708937	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/063/ERR13337963/ERR13337963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/063/ERR13337963/ERR13337963_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337963/4_S4_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337963/4_S4_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/063/ERR13337963/ERR13337963.bam
ERR13337973	PRJEB77087	SAMEA115792480	ERX12708947	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/073/ERR13337973/ERR13337973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/073/ERR13337973/ERR13337973_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337973/59_S59_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337973/59_S59_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/073/ERR13337973/ERR13337973.bam
ERR13337974	PRJEB77087	SAMEA115792426	ERX12708948	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/074/ERR13337974/ERR13337974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/074/ERR13337974/ERR13337974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337974/5_S5_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337974/5_S5_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/074/ERR13337974/ERR13337974.bam
ERR13337979	PRJEB77087	SAMEA115792430	ERX12708953	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/079/ERR13337979/ERR13337979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/079/ERR13337979/ERR13337979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337979/9_S9_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337979/9_S9_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/079/ERR13337979/ERR13337979.bam
ERR13337920	PRJEB77087	SAMEA115792431	ERX12708894	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/020/ERR13337920/ERR13337920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/020/ERR13337920/ERR13337920_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337920/10_S10_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337920/10_S10_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/020/ERR13337920/ERR13337920.bam
ERR13337921	PRJEB77087	SAMEA115792432	ERX12708895	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/021/ERR13337921/ERR13337921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/021/ERR13337921/ERR13337921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337921/11_S11_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337921/11_S11_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/021/ERR13337921/ERR13337921.bam
ERR13337923	PRJEB77087	SAMEA115792434	ERX12708897	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/023/ERR13337923/ERR13337923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/023/ERR13337923/ERR13337923_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337923/13_S13_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337923/13_S13_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/023/ERR13337923/ERR13337923.bam
ERR13337928	PRJEB77087	SAMEA115792439	ERX12708902	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/028/ERR13337928/ERR13337928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/028/ERR13337928/ERR13337928_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337928/18_S18_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337928/18_S18_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/028/ERR13337928/ERR13337928.bam
ERR13337931	PRJEB77087	SAMEA115792441	ERX12708905	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/031/ERR13337931/ERR13337931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/031/ERR13337931/ERR13337931_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337931/20_S20_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337931/20_S20_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/031/ERR13337931/ERR13337931.bam
ERR13337932	PRJEB77087	SAMEA115792442	ERX12708906	506599	bovine gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/032/ERR13337932/ERR13337932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR133/032/ERR13337932/ERR13337932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337932/21_S21_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR133/ERR13337932/21_S21_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR133/032/ERR13337932/ERR13337932.bam
